,Field,Subfield,Year,Month,Price
5,双流,牧马山,2017,07,8914
6,双流,牧马山,2017,06,9173
7,双流,牧马山,2017,05,8262
8,双流,牧马山,2017,04,7943
9,双流,牧马山,2017,03,7419
10,双流,牧马山,2017,02,7327
11,双流,牧马山,2017,01,7322
0,都江堰,全部,2017,12,6651
1,都江堰,全部,2017,11,6466
2,都江堰,全部,2017,10,6318
3,都江堰,全部,2017,09,6178
4,都江堰,全部,2017,08,6133
5,都江堰,全部,2017,07,6008
6,都江堰,全部,2017,06,5906
7,都江堰,全部,2017,05,5709
8,都江堰,全部,2017,04,5556
9,都江堰,全部,2017,03,5363
10,都江堰,全部,2017,02,5144
11,都江堰,全部,2017,01,5083
0,都江堰,都江堰,2017,12,6446
1,都江堰,都江堰,2017,11,6237
2,都江堰,都江堰,2017,10,6081
3,都江堰,都江堰,2017,09,5963
4,都江堰,都江堰,2017,08,5946
5,都江堰,都江堰,2017,07,5855
6,都江堰,都江堰,2017,06,5768
7,都江堰,都江堰,2017,05,5569
8,都江堰,都江堰,2017,04,5381
9,都江堰,都江堰,2017,03,5246
10,都江堰,都江堰,2017,02,5032
11,都江堰,都江堰,2017,01,5002
0,都江堰,都江堰,2017,12,6446
1,都江堰,都江堰,2017,11,6237
2,都江堰,都江堰,2017,10,6081
3,都江堰,都江堰,2017,09,5963
4,都江堰,都江堰,2017,08,5946
5,都江堰,都江堰,2017,07,5855
6,都江堰,都江堰,2017,06,5768
7,都江堰,都江堰,2017,05,5569
8,都江堰,都江堰,2017,04,5381
9,都江堰,都江堰,2017,03,5246
10,都江堰,都江堰,2017,02,5032
11,都江堰,都江堰,2017,01,5002
0,都江堰,青城山,2017,12,9457
1,都江堰,青城山,2017,11,9150
2,都江堰,青城山,2017,10,9145
3,都江堰,青城山,2017,09,8850
4,都江堰,青城山,2017,08,8871
5,都江堰,青城山,2017,07,8648
6,都江堰,青城山,2017,06,8680
7,都江堰,青城山,2017,05,8499
8,都江堰,青城山,2017,04,8548
9,都江堰,青城山,2017,03,7889
10,都江堰,青城山,2017,02,7651
11,都江堰,青城山,2017,01,7572
0,都江堰,青城山,2017,12,9457
1,都江堰,青城山,2017,11,9150
2,都江堰,青城山,2017,10,9145
3,都江堰,青城山,2017,09,8850
4,都江堰,青城山,2017,08,8871
5,都江堰,青城山,2017,07,8648
6,都江堰,青城山,2017,06,8680
7,都江堰,青城山,2017,05,8499
8,都江堰,青城山,2017,04,8548
9,都江堰,青城山,2017,03,7889
10,都江堰,青城山,2017,02,7651
11,都江堰,青城山,2017,01,7572
0,都江堰,青城山,2017,12,9457
1,都江堰,青城山,2017,11,9150
2,都江堰,青城山,2017,10,9145
3,都江堰,青城山,2017,09,8850
4,都江堰,青城山,2017,08,8871
5,都江堰,青城山,2017,07,8648
6,都江堰,青城山,2017,06,8680
7,都江堰,青城山,2017,05,8499
8,都江堰,青城山,2017,04,8548
9,都江堰,青城山,2017,03,7889
10,都江堰,青城山,2017,02,7651
11,都江堰,青城山,2017,01,7572
0,都江堰,青城山,2017,12,9457
1,都江堰,青城山,2017,11,9150
2,都江堰,青城山,2017,10,9145
3,都江堰,青城山,2017,09,8850
4,都江堰,青城山,2017,08,8871
5,都江堰,青城山,2017,07,8648
6,都江堰,青城山,2017,06,8680
7,都江堰,青城山,2017,05,8499
8,都江堰,青城山,2017,04,8548
9,都江堰,青城山,2017,03,7889
10,都江堰,青城山,2017,02,7651
11,都江堰,青城山,2017,01,7572
0,都江堰,青城山,2017,12,9457
1,都江堰,青城山,2017,11,9150
2,都江堰,青城山,2017,10,9145
3,都江堰,青城山,2017,09,8850
4,都江堰,青城山,2017,08,8871
5,都江堰,青城山,2017,07,8648
6,都江堰,青城山,2017,06,8680
7,都江堰,青城山,2017,05,8499
8,都江堰,青城山,2017,04,8548
9,都江堰,青城山,2017,03,7889
10,都江堰,青城山,2017,02,7651
11,都江堰,青城山,2017,01,7572
0,都江堰,青城山,2017,12,9457
1,都江堰,青城山,2017,11,9150
2,都江堰,青城山,2017,10,9145
3,都江堰,青城山,2017,09,8850
4,都江堰,青城山,2017,08,8871
5,都江堰,青城山,2017,07,8648
6,都江堰,青城山,2017,06,8680
7,都江堰,青城山,2017,05,8499
8,都江堰,青城山,2017,04,8548
9,都江堰,青城山,2017,03,7889
10,都江堰,青城山,2017,02,7651
11,都江堰,青城山,2017,01,7572
0,都江堰,青城山,2017,12,9457
1,都江堰,青城山,2017,11,9150
2,都江堰,青城山,2017,10,9145
3,都江堰,青城山,2017,09,8850
4,都江堰,青城山,2017,08,8871
5,都江堰,青城山,2017,07,8648
6,都江堰,青城山,2017,06,8680
7,都江堰,青城山,2017,05,8499
8,都江堰,青城山,2017,04,8548
9,都江堰,青城山,2017,03,7889
10,都江堰,青城山,2017,02,7651
11,都江堰,青城山,2017,01,7572
0,都江堰,青城山,2017,12,9457
1,都江堰,青城山,2017,11,9150
2,都江堰,青城山,2017,10,9145
3,都江堰,青城山,2017,09,8850
4,都江堰,青城山,2017,08,8871
5,都江堰,青城山,2017,07,8648
6,都江堰,青城山,2017,06,8680
7,都江堰,青城山,2017,05,8499
8,都江堰,青城山,2017,04,8548
9,都江堰,青城山,2017,03,7889
10,都江堰,青城山,2017,02,7651
11,都江堰,青城山,2017,01,7572
0,都江堰,青城山,2017,12,9457
1,都江堰,青城山,2017,11,9150
2,都江堰,青城山,2017,10,9145
3,都江堰,青城山,2017,09,8850
4,都江堰,青城山,2017,08,8871
5,都江堰,青城山,2017,07,8648
6,都江堰,青城山,2017,06,8680
7,都江堰,青城山,2017,05,8499
8,都江堰,青城山,2017,04,8548
9,都江堰,青城山,2017,03,7889
10,都江堰,青城山,2017,02,7651
11,都江堰,青城山,2017,01,7572
0,都江堰,青城山,2017,12,9457
1,都江堰,青城山,2017,11,9150
2,都江堰,青城山,2017,10,9145
3,都江堰,青城山,2017,09,8850
4,都江堰,青城山,2017,08,8871
5,都江堰,青城山,2017,07,8648
6,都江堰,青城山,2017,06,8680
7,都江堰,青城山,2017,05,8499
8,都江堰,青城山,2017,04,8548
9,都江堰,青城山,2017,03,7889
10,都江堰,青城山,2017,02,7651
11,都江堰,青城山,2017,01,7572
0,都江堰,青城山,2017,12,9457
1,都江堰,青城山,2017,11,9150
2,都江堰,青城山,2017,10,9145
3,都江堰,青城山,2017,09,8850
4,都江堰,青城山,2017,08,8871
5,都江堰,青城山,2017,07,8648
6,都江堰,青城山,2017,06,8680
7,都江堰,青城山,2017,05,8499
8,都江堰,青城山,2017,04,8548
9,都江堰,青城山,2017,03,7889
10,都江堰,青城山,2017,02,7651
11,都江堰,青城山,2017,01,7572
0,都江堰,青城山,2017,12,9457
1,都江堰,青城山,2017,11,9150
2,都江堰,青城山,2017,10,9145
3,都江堰,青城山,2017,09,8850
4,都江堰,青城山,2017,08,8871
5,都江堰,青城山,2017,07,8648
6,都江堰,青城山,2017,06,8680
7,都江堰,青城山,2017,05,8499
8,都江堰,青城山,2017,04,8548
9,都江堰,青城山,2017,03,7889
10,都江堰,青城山,2017,02,7651
11,都江堰,青城山,2017,01,7572
0,都江堰,青城山,2017,12,9457
1,都江堰,青城山,2017,11,9150
2,都江堰,青城山,2017,10,9145
3,都江堰,青城山,2017,09,8850
4,都江堰,青城山,2017,08,8871
5,都江堰,青城山,2017,07,8648
6,都江堰,青城山,2017,06,8680
7,都江堰,青城山,2017,05,8499
8,都江堰,青城山,2017,04,8548
9,都江堰,青城山,2017,03,7889
10,都江堰,青城山,2017,02,7651
11,都江堰,青城山,2017,01,7572
0,都江堰,青城山,2017,12,9457
1,都江堰,青城山,2017,11,9150
2,都江堰,青城山,2017,10,9145
3,都江堰,青城山,2017,09,8850
4,都江堰,青城山,2017,08,8871
5,都江堰,青城山,2017,07,8648
6,都江堰,青城山,2017,06,8680
7,都江堰,青城山,2017,05,8499
8,都江堰,青城山,2017,04,8548
9,都江堰,青城山,2017,03,7889
10,都江堰,青城山,2017,02,7651
11,都江堰,青城山,2017,01,7572
0,都江堰,青城山,2017,12,9457
1,都江堰,青城山,2017,11,9150
2,都江堰,青城山,2017,10,9145
3,都江堰,青城山,2017,09,8850
4,都江堰,青城山,2017,08,8871
5,都江堰,青城山,2017,07,8648
6,都江堰,青城山,2017,06,8680
7,都江堰,青城山,2017,05,8499
8,都江堰,青城山,2017,04,8548
9,都江堰,青城山,2017,03,7889
10,都江堰,青城山,2017,02,7651
11,都江堰,青城山,2017,01,7572
0,都江堰,青城山,2017,12,9457
1,都江堰,青城山,2017,11,9150
2,都江堰,青城山,2017,10,9145
3,都江堰,青城山,2017,09,8850
4,都江堰,青城山,2017,08,8871
5,都江堰,青城山,2017,07,8648
6,都江堰,青城山,2017,06,8680
7,都江堰,青城山,2017,05,8499
8,都江堰,青城山,2017,04,8548
9,都江堰,青城山,2017,03,7889
10,都江堰,青城山,2017,02,7651
11,都江堰,青城山,2017,01,7572
0,都江堰,青城山,2017,12,9457
1,都江堰,青城山,2017,11,9150
2,都江堰,青城山,2017,10,9145
3,都江堰,青城山,2017,09,8850
4,都江堰,青城山,2017,08,8871
5,都江堰,青城山,2017,07,8648
6,都江堰,青城山,2017,06,8680
7,都江堰,青城山,2017,05,8499
8,都江堰,青城山,2017,04,8548
9,都江堰,青城山,2017,03,7889
10,都江堰,青城山,2017,02,7651
11,都江堰,青城山,2017,01,7572
0,都江堰,青城山,2017,12,9457
1,都江堰,青城山,2017,11,9150
2,都江堰,青城山,2017,10,9145
3,都江堰,青城山,2017,09,8850
4,都江堰,青城山,2017,08,8871
5,都江堰,青城山,2017,07,8648
6,都江堰,青城山,2017,06,8680
7,都江堰,青城山,2017,05,8499
8,都江堰,青城山,2017,04,8548
9,都江堰,青城山,2017,03,7889
10,都江堰,青城山,2017,02,7651
11,都江堰,青城山,2017,01,7572
0,都江堰,青城山,2017,12,9457
1,都江堰,青城山,2017,11,9150
2,都江堰,青城山,2017,10,9145
3,都江堰,青城山,2017,09,8850
4,都江堰,青城山,2017,08,8871
5,都江堰,青城山,2017,07,8648
6,都江堰,青城山,2017,06,8680
7,都江堰,青城山,2017,05,8499
8,都江堰,青城山,2017,04,8548
9,都江堰,青城山,2017,03,7889
10,都江堰,青城山,2017,02,7651
11,都江堰,青城山,2017,01,7572
0,都江堰,青城山,2017,12,9457
1,都江堰,青城山,2017,11,9150
2,都江堰,青城山,2017,10,9145
3,都江堰,青城山,2017,09,8850
4,都江堰,青城山,2017,08,8871
5,都江堰,青城山,2017,07,8648
6,都江堰,青城山,2017,06,8680
7,都江堰,青城山,2017,05,8499
8,都江堰,青城山,2017,04,8548
9,都江堰,青城山,2017,03,7889
10,都江堰,青城山,2017,02,7651
11,都江堰,青城山,2017,01,7572
0,都江堰,青城山,2017,12,9457
1,都江堰,青城山,2017,11,9150
2,都江堰,青城山,2017,10,9145
3,都江堰,青城山,2017,09,8850
4,都江堰,青城山,2017,08,8871
5,都江堰,青城山,2017,07,8648
6,都江堰,青城山,2017,06,8680
7,都江堰,青城山,2017,05,8499
8,都江堰,青城山,2017,04,8548
9,都江堰,青城山,2017,03,7889
10,都江堰,青城山,2017,02,7651
11,都江堰,青城山,2017,01,7572
0,都江堰,青城山,2017,12,9457
1,都江堰,青城山,2017,11,9150
2,都江堰,青城山,2017,10,9145
3,都江堰,青城山,2017,09,8850
4,都江堰,青城山,2017,08,8871
5,都江堰,青城山,2017,07,8648
6,都江堰,青城山,2017,06,8680
7,都江堰,青城山,2017,05,8499
8,都江堰,青城山,2017,04,8548
9,都江堰,青城山,2017,03,7889
10,都江堰,青城山,2017,02,7651
11,都江堰,青城山,2017,01,7572
0,都江堰,青城山,2017,12,9457
1,都江堰,青城山,2017,11,9150
2,都江堰,青城山,2017,10,9145
3,都江堰,青城山,2017,09,8850
4,都江堰,青城山,2017,08,8871
5,都江堰,青城山,2017,07,8648
6,都江堰,青城山,2017,06,8680
7,都江堰,青城山,2017,05,8499
8,都江堰,青城山,2017,04,8548
9,都江堰,青城山,2017,03,7889
10,都江堰,青城山,2017,02,7651
11,都江堰,青城山,2017,01,7572
0,都江堰,青城山,2017,12,9457
1,都江堰,青城山,2017,11,9150
2,都江堰,青城山,2017,10,9145
3,都江堰,青城山,2017,09,8850
4,都江堰,青城山,2017,08,8871
5,都江堰,青城山,2017,07,8648
6,都江堰,青城山,2017,06,8680
7,都江堰,青城山,2017,05,8499
8,都江堰,青城山,2017,04,8548
9,都江堰,青城山,2017,03,7889
10,都江堰,青城山,2017,02,7651
11,都江堰,青城山,2017,01,7572
0,都江堰,青城山,2017,12,9457
1,都江堰,青城山,2017,11,9150
2,都江堰,青城山,2017,10,9145
3,都江堰,青城山,2017,09,8850
4,都江堰,青城山,2017,08,8871
5,都江堰,青城山,2017,07,8648
6,都江堰,青城山,2017,06,8680
7,都江堰,青城山,2017,05,8499
8,都江堰,青城山,2017,04,8548
9,都江堰,青城山,2017,03,7889
10,都江堰,青城山,2017,02,7651
11,都江堰,青城山,2017,01,7572
0,郫都,全部,2017,12,7318
1,郫都,全部,2017,11,6906
2,郫都,全部,2017,10,6477
3,郫都,全部,2017,09,6052
4,郫都,全部,2017,08,5865
5,郫都,全部,2017,07,5620
6,郫都,全部,2017,06,5508
7,郫都,全部,2017,05,5401
8,郫都,全部,2017,04,5302
9,郫都,全部,2017,03,5191
10,郫都,全部,2017,02,5006
11,郫都,全部,2017,01,5069
0,郫都,安德,2017,12,4153
1,郫都,安德,2017,11,4046
2,郫都,安德,2017,10,4018
3,郫都,安德,2017,09,3797
4,郫都,安德,2017,08,2708
5,郫都,安德,2017,07,2475
6,郫都,安德,2017,06,2758
7,郫都,安德,2017,05,2484
8,郫都,安德,2017,04,2693
9,郫都,安德,2017,03,3215
10,郫都,安德,2017,02,3900
11,郫都,安德,2017,01,3802
0,郫都,安德,2017,12,4153
1,郫都,安德,2017,11,4046
2,郫都,安德,2017,10,4018
3,郫都,安德,2017,09,3797
4,郫都,安德,2017,08,2708
5,郫都,安德,2017,07,2475
6,郫都,安德,2017,06,2758
7,郫都,安德,2017,05,2484
8,郫都,安德,2017,04,2693
9,郫都,安德,2017,03,3215
10,郫都,安德,2017,02,3900
11,郫都,安德,2017,01,3802
0,郫都,安靖,2017,12,8711
1,郫都,安靖,2017,11,7958
2,郫都,安靖,2017,10,7449
3,郫都,安靖,2017,09,6400
4,郫都,安靖,2017,08,5634
5,郫都,安靖,2017,07,7016
6,郫都,安靖,2017,06,5343
7,郫都,安靖,2017,05,5335
8,郫都,安靖,2017,04,5407
9,郫都,安靖,2017,03,5687
10,郫都,安靖,2017,02,5784
11,郫都,安靖,2017,01,5784
0,郫都,安靖,2017,12,8711
1,郫都,安靖,2017,11,7958
2,郫都,安靖,2017,10,7449
3,郫都,安靖,2017,09,6400
4,郫都,安靖,2017,08,5634
5,郫都,安靖,2017,07,7016
6,郫都,安靖,2017,06,5343
7,郫都,安靖,2017,05,5335
8,郫都,安靖,2017,04,5407
9,郫都,安靖,2017,03,5687
10,郫都,安靖,2017,02,5784
11,郫都,安靖,2017,01,5784
0,郫都,德源,2017,12,5413
1,郫都,德源,2017,11,5398
2,郫都,德源,2017,10,6475
3,郫都,德源,2017,09,4251
4,郫都,德源,2017,08,4146
5,郫都,德源,2017,07,4025
6,郫都,德源,2017,06,4031
7,郫都,德源,2017,05,4031
8,郫都,德源,2017,04,4411
9,郫都,德源,2017,03,4223
10,郫都,德源,2017,02,3866
11,郫都,德源,2017,01,3662
0,郫都,德源,2017,12,5413
1,郫都,德源,2017,11,5398
2,郫都,德源,2017,10,6475
3,郫都,德源,2017,09,4251
4,郫都,德源,2017,08,4146
5,郫都,德源,2017,07,4025
6,郫都,德源,2017,06,4031
7,郫都,德源,2017,05,4031
8,郫都,德源,2017,04,4411
9,郫都,德源,2017,03,4223
10,郫都,德源,2017,02,3866
11,郫都,德源,2017,01,3662
0,郫都,高新西区,2017,12,7405
1,郫都,高新西区,2017,11,7200
2,郫都,高新西区,2017,10,6965
3,郫都,高新西区,2017,09,6461
4,郫都,高新西区,2017,08,5940
5,郫都,高新西区,2017,07,4817
6,郫都,高新西区,2017,06,4845
7,郫都,高新西区,2017,05,4764
8,郫都,高新西区,2017,04,4647
9,郫都,高新西区,2017,03,4564
10,郫都,高新西区,2017,02,4328
11,郫都,高新西区,2017,01,4373
0,郫都,红光,2017,12,8348
1,郫都,红光,2017,11,7395
2,郫都,红光,2017,10,6950
3,郫都,红光,2017,09,6694
4,郫都,红光,2017,08,6434
5,郫都,红光,2017,07,6335
6,郫都,红光,2017,06,6240
7,郫都,红光,2017,05,6141
8,郫都,红光,2017,04,5941
9,郫都,红光,2017,03,5639
10,郫都,红光,2017,02,5434
11,郫都,红光,2017,01,5327
0,郫都,农科村,2017,12,4531
1,郫都,农科村,2017,11,3572
2,郫都,农科村,2017,10,3093
3,郫都,农科村,2017,09,5039
4,郫都,农科村,2017,08,8427
5,郫都,农科村,2017,07,8522
6,郫都,农科村,2017,06,4333
7,郫都,农科村,2017,05,3693
8,郫都,农科村,2017,04,3693
9,郫都,农科村,2017,03,3693
10,郫都,农科村,2017,02,3693
11,郫都,农科村,2017,01,3693
0,郫都,郫筒,2017,12,6987
1,郫都,郫筒,2017,11,6446
2,郫都,郫筒,2017,10,5766
3,郫都,郫筒,2017,09,5345
4,郫都,郫筒,2017,08,5166
5,郫都,郫筒,2017,07,5048
6,郫都,郫筒,2017,06,5083
7,郫都,郫筒,2017,05,5304
8,郫都,郫筒,2017,04,5770
9,郫都,郫筒,2017,03,5827
10,郫都,郫筒,2017,02,5695
11,郫都,郫筒,2017,01,5786
0,郫都,郫筒,2017,12,6987
1,郫都,郫筒,2017,11,6446
2,郫都,郫筒,2017,10,5766
3,郫都,郫筒,2017,09,5345
4,郫都,郫筒,2017,08,5166
5,郫都,郫筒,2017,07,5048
6,郫都,郫筒,2017,06,5083
7,郫都,郫筒,2017,05,5304
8,郫都,郫筒,2017,04,5770
9,郫都,郫筒,2017,03,5827
10,郫都,郫筒,2017,02,5695
11,郫都,郫筒,2017,01,5786
0,郫都,三道堰,2017,12,4851
1,郫都,三道堰,2017,11,4457
2,郫都,三道堰,2017,10,4227
3,郫都,三道堰,2017,09,4273
4,郫都,三道堰,2017,08,3996
5,郫都,三道堰,2017,07,3751
6,郫都,三道堰,2017,06,3656
7,郫都,三道堰,2017,05,3560
8,郫都,三道堰,2017,04,3420
9,郫都,三道堰,2017,03,3360
10,郫都,三道堰,2017,02,3014
11,郫都,三道堰,2017,01,3034
0,郫都,团结,2017,12,4225
1,郫都,团结,2017,11,3858
2,郫都,团结,2017,10,3555
3,郫都,团结,2017,09,3569
4,郫都,团结,2017,08,4086
5,郫都,团结,2017,07,4086
6,郫都,团结,2017,06,3240
7,郫都,团结,2017,05,3219
8,郫都,团结,2017,04,3110
9,郫都,团结,2017,03,3062
10,郫都,团结,2017,02,3240
11,郫都,团结,2017,01,3240
0,郫都,团结,2017,12,4225
1,郫都,团结,2017,11,3858
2,郫都,团结,2017,10,3555
3,郫都,团结,2017,09,3569
4,郫都,团结,2017,08,4086
5,郫都,团结,2017,07,4086
6,郫都,团结,2017,06,3240
7,郫都,团结,2017,05,3219
8,郫都,团结,2017,04,3110
9,郫都,团结,2017,03,3062
10,郫都,团结,2017,02,3240
11,郫都,团结,2017,01,3240
0,郫都,犀浦,2017,12,9580
1,郫都,犀浦,2017,11,8919
2,郫都,犀浦,2017,10,8399
3,郫都,犀浦,2017,09,7953
4,郫都,犀浦,2017,08,7829
5,郫都,犀浦,2017,07,7296
6,郫都,犀浦,2017,06,6940
7,郫都,犀浦,2017,05,6869
8,郫都,犀浦,2017,04,6785
9,郫都,犀浦,2017,03,6434
10,郫都,犀浦,2017,02,6390
11,郫都,犀浦,2017,01,6459
0,郫都,犀浦,2017,12,9580
1,郫都,犀浦,2017,11,8919
2,郫都,犀浦,2017,10,8399
3,郫都,犀浦,2017,09,7953
4,郫都,犀浦,2017,08,7829
5,郫都,犀浦,2017,07,7296
6,郫都,犀浦,2017,06,6940
7,郫都,犀浦,2017,05,6869
8,郫都,犀浦,2017,04,6785
9,郫都,犀浦,2017,03,6434
10,郫都,犀浦,2017,02,6390
11,郫都,犀浦,2017,01,6459
0,郫都,犀浦,2017,12,9580
1,郫都,犀浦,2017,11,8919
2,郫都,犀浦,2017,10,8399
3,郫都,犀浦,2017,09,7953
4,郫都,犀浦,2017,08,7829
5,郫都,犀浦,2017,07,7296
6,郫都,犀浦,2017,06,6940
7,郫都,犀浦,2017,05,6869
8,郫都,犀浦,2017,04,6785
9,郫都,犀浦,2017,03,6434
10,郫都,犀浦,2017,02,6390
11,郫都,犀浦,2017,01,6459
0,郫都,犀浦,2017,12,9580
1,郫都,犀浦,2017,11,8919
2,郫都,犀浦,2017,10,8399
3,郫都,犀浦,2017,09,7953
4,郫都,犀浦,2017,08,7829
5,郫都,犀浦,2017,07,7296
6,郫都,犀浦,2017,06,6940
7,郫都,犀浦,2017,05,6869
8,郫都,犀浦,2017,04,6785
9,郫都,犀浦,2017,03,6434
10,郫都,犀浦,2017,02,6390
11,郫都,犀浦,2017,01,6459
0,郫都,犀浦,2017,12,9580
1,郫都,犀浦,2017,11,8919
2,郫都,犀浦,2017,10,8399
3,郫都,犀浦,2017,09,7953
4,郫都,犀浦,2017,08,7829
5,郫都,犀浦,2017,07,7296
6,郫都,犀浦,2017,06,6940
7,郫都,犀浦,2017,05,6869
8,郫都,犀浦,2017,04,6785
9,郫都,犀浦,2017,03,6434
10,郫都,犀浦,2017,02,6390
11,郫都,犀浦,2017,01,6459
0,郫都,犀浦,2017,12,9580
1,郫都,犀浦,2017,11,8919
2,郫都,犀浦,2017,10,8399
3,郫都,犀浦,2017,09,7953
4,郫都,犀浦,2017,08,7829
5,郫都,犀浦,2017,07,7296
6,郫都,犀浦,2017,06,6940
7,郫都,犀浦,2017,05,6869
8,郫都,犀浦,2017,04,6785
9,郫都,犀浦,2017,03,6434
10,郫都,犀浦,2017,02,6390
11,郫都,犀浦,2017,01,6459
0,郫都,犀浦,2017,12,9580
1,郫都,犀浦,2017,11,8919
2,郫都,犀浦,2017,10,8399
3,郫都,犀浦,2017,09,7953
4,郫都,犀浦,2017,08,7829
5,郫都,犀浦,2017,07,7296
6,郫都,犀浦,2017,06,6940
7,郫都,犀浦,2017,05,6869
8,郫都,犀浦,2017,04,6785
9,郫都,犀浦,2017,03,6434
10,郫都,犀浦,2017,02,6390
11,郫都,犀浦,2017,01,6459
0,郫都,犀浦,2017,12,9580
1,郫都,犀浦,2017,11,8919
2,郫都,犀浦,2017,10,8399
3,郫都,犀浦,2017,09,7953
4,郫都,犀浦,2017,08,7829
5,郫都,犀浦,2017,07,7296
6,郫都,犀浦,2017,06,6940
7,郫都,犀浦,2017,05,6869
8,郫都,犀浦,2017,04,6785
9,郫都,犀浦,2017,03,6434
10,郫都,犀浦,2017,02,6390
11,郫都,犀浦,2017,01,6459
0,郫都,犀浦,2017,12,9580
1,郫都,犀浦,2017,11,8919
2,郫都,犀浦,2017,10,8399
3,郫都,犀浦,2017,09,7953
4,郫都,犀浦,2017,08,7829
5,郫都,犀浦,2017,07,7296
6,郫都,犀浦,2017,06,6940
7,郫都,犀浦,2017,05,6869
8,郫都,犀浦,2017,04,6785
9,郫都,犀浦,2017,03,6434
10,郫都,犀浦,2017,02,6390
11,郫都,犀浦,2017,01,6459
0,郫都,犀浦,2017,12,9580
1,郫都,犀浦,2017,11,8919
2,郫都,犀浦,2017,10,8399
3,郫都,犀浦,2017,09,7953
4,郫都,犀浦,2017,08,7829
5,郫都,犀浦,2017,07,7296
6,郫都,犀浦,2017,06,6940
7,郫都,犀浦,2017,05,6869
8,郫都,犀浦,2017,04,6785
9,郫都,犀浦,2017,03,6434
10,郫都,犀浦,2017,02,6390
11,郫都,犀浦,2017,01,6459
0,郫都,犀浦,2017,12,9580
1,郫都,犀浦,2017,11,8919
2,郫都,犀浦,2017,10,8399
3,郫都,犀浦,2017,09,7953
4,郫都,犀浦,2017,08,7829
5,郫都,犀浦,2017,07,7296
6,郫都,犀浦,2017,06,6940
7,郫都,犀浦,2017,05,6869
8,郫都,犀浦,2017,04,6785
9,郫都,犀浦,2017,03,6434
10,郫都,犀浦,2017,02,6390
11,郫都,犀浦,2017,01,6459
0,郫都,犀浦,2017,12,9580
1,郫都,犀浦,2017,11,8919
2,郫都,犀浦,2017,10,8399
3,郫都,犀浦,2017,09,7953
4,郫都,犀浦,2017,08,7829
5,郫都,犀浦,2017,07,7296
6,郫都,犀浦,2017,06,6940
7,郫都,犀浦,2017,05,6869
8,郫都,犀浦,2017,04,6785
9,郫都,犀浦,2017,03,6434
10,郫都,犀浦,2017,02,6390
11,郫都,犀浦,2017,01,6459
0,郫都,犀浦,2017,12,9580
1,郫都,犀浦,2017,11,8919
2,郫都,犀浦,2017,10,8399
